Model,Fold,Experiment,Border_Type,Border_Ratio,Train_Time_sec,Avg_Epoch_sec,Thr_Strategy,Temperature,Val_ECE_Uncal,Val_ECE_Cal,ECE_Improvement,Val_AUC,Val_AUROC_CI_L,Val_AUROC_CI_U,Val_AUPRC,Val_BalAcc,Val_YoudenJ,Val_YoudenThr,Val_Sens@Youden,Val_Spec@Youden,Val_OP_Thr,Val_Sens_CI_L,Val_Sens_CI_U,Val_Spec_CI_L,Val_Spec_CI_U,Val_PPV_CI_L,Val_PPV_CI_U,Val_NPV_CI_L,Val_NPV_CI_U,Val_Spec@90Sens,Val_Sens@90Spec,Test_Thr,Test_AUC,Test_AUROC_CI_L,Test_AUROC_CI_U,Test_AUPRC,Test_Acc,Test_BalAcc,Test_F1,Test_Sens,Test_Spec,Test_ECE,Test_Sens_CI_L,Test_Sens_CI_U,Test_Spec_CI_L,Test_Spec_CI_U,Test_PPV_CI_L,Test_PPV_CI_U,Test_NPV_CI_L,Test_NPV_CI_U,Test_MCC,Test_Kappa,Test_Brier
deit_tiny_distilled_patch16_224,1,uniform_7_5,uniform,0.075,46.98480416275561,4.195806543427435,youden,1.1665728092193604,0.07241093314529752,0.06591457034388015,0.0064963628014173685,0.8701495474222747,,,0.8183565726823068,0.7848484848484849,0.592965367965368,0.4588741958141327,0.8371212121212122,0.7558441558441559,0.458,0.7869414971098564,0.8795460892990118,0.7097617614754378,0.7979431869424476,0.6477398137388368,0.7515965165088389,0.8305248528727457,0.9052388286518135,0.6415584415584416,0.6136363636363636,0.458,0.8812924772125377,0.8558712947107561,0.9044694802225034,0.8381489083123855,0.8216276477146043,0.8201518809627637,0.7727272727272727,0.8143712574850299,0.8259325044404974,0.06541886116682222,0.7684492555212517,0.8546157661641814,0.7920363296203593,0.8563625058442423,0.6870532156036182,0.7794092600953358,0.8517293845215061,0.9086006457247796,0.6287924444572137,0.6265689723361296,0.13253969740030844
deit_tiny_distilled_patch16_224,2,uniform_7_5,uniform,0.075,38.911391358822584,4.248067877565821,youden,1.1457791328430176,0.12951704531393432,0.12808574162781597,0.0014313036861183515,0.8803529012555141,,,0.8077442082038583,0.7789277231082457,0.6127199573416064,0.6236119270324707,0.8122448979591836,0.8004750593824228,0.622,0.7576228593208948,0.8591377845807355,0.7565285945684517,0.8354215061345386,0.6437815581427663,0.7533819440011469,0.8426604833415393,0.9104744954597033,0.6270783847980997,0.6163265306122448,0.622,0.9008093936461004,0.8784173216621819,0.9225839174227033,0.8568987352603139,0.8316610925306578,0.8299714957296774,0.7845934379457917,0.8233532934131736,0.8365896980461812,0.12039523629872431,0.7781383285923804,0.8627236272935206,0.8034098764413724,0.8661868246580712,0.7017090272687265,0.792854876765051,0.8587611754685915,0.9141702121773084,0.6488777537168156,0.6469433663242459,0.13932775440438916
deit_tiny_distilled_patch16_224,3,uniform_7_5,uniform,0.075,40.21415915340185,4.397008367089762,youden,1.1512463092803955,0.08961059616898473,0.06782276512802644,0.021787831040958286,0.8605596191803088,,,0.8029005134992531,0.7828718216649251,0.5783699059561128,0.5123336911201477,0.7854406130268199,0.7929292929292929,0.51,0.7306091191224173,0.833662951655411,0.7496330875151491,0.8317835203655812,0.658246418365094,0.76583843342537,0.8080021739031931,0.8836012721621518,0.5732323232323233,0.5862068965517241,0.51,0.9007030344284788,0.8781014347858458,0.9216244243307347,0.8674842340741573,0.8127090301003345,0.814873804788292,0.766016713091922,0.8233532934131736,0.8063943161634103,0.08748613222769006,0.7781383285923804,0.8627236272935206,0.7712931931084673,0.8382416472987042,0.6681985899200342,0.760724819769116,0.8541629358151518,0.9112871797811042,0.6152755591258754,0.6111412159965319,0.12823858199959878
deit_tiny_distilled_patch16_224,4,uniform_7_5,uniform,0.075,39.99154601432383,4.377783035859466,youden,1.2094646692276,0.09304898897101381,0.08025691025559059,0.012792078715423219,0.8444488963356888,,,0.7802875064650432,0.759807314052597,0.5393567421869309,0.4607349634170532,0.7799227799227799,0.7594339622641509,0.46,0.7244710256728302,0.8288449653712937,0.7158399015897638,0.7993647963697119,0.6083424486770119,0.717362210559686,0.8095774016905333,0.8840589700795376,0.5094339622641509,0.5984555984555985,0.46,0.9002403718318248,0.8775156613947949,0.9208959966390488,0.8620485675526529,0.8182831661092531,0.8247944608119463,0.7770177838577291,0.8502994011976048,0.7992895204262878,0.0839118353416157,0.8074447211237858,0.8868032311039417,0.7637823727320736,0.8316197699600176,0.6682237740632698,0.7592621072682747,0.8702909143377969,0.9248641849335745,0.6322455553013239,0.6255905723526354,0.12664880560545283
deit_tiny_distilled_patch16_224,5,uniform_7_5,uniform,0.075,38.10666010156274,4.7144690454006195,youden,1.1281657218933105,0.09241850397846571,0.08912664368576646,0.0032918602926992474,0.8227517906092492,,,0.7450477069140473,0.7406004067556813,0.5279335042886197,0.555556058883667,0.7186311787072244,0.8093023255813954,0.55,0.6601221075359491,0.7721372801370103,0.7664463879783744,0.8432213796195712,0.6363790290654776,0.7490220070380886,0.7844382660643294,0.8593863610295992,0.486046511627907,0.5817490494296578,0.55,0.8935291051999021,0.869134156199147,0.9168108720392252,0.8634528293891227,0.8338907469342252,0.8256586294551217,0.780559646539028,0.7934131736526946,0.8579040852575488,0.09623937555479764,0.7459785386052296,0.8355579131334232,0.8262983238201355,0.8856922589366168,0.7199328579215436,0.8116296615683894,0.8444839691054384,0.9014264331611057,0.6472036097889117,0.6469837798432659,0.12834971489746114
densenet121,1,uniform_7_5,uniform,0.075,112.22474757395685,6.816547616152093,youden,1.3427139520645142,0.07959445238182282,0.05371024610563675,0.025884206276186067,0.9055194805194805,,,0.8823729371203445,0.8186688311688312,0.6625541125541126,0.3653918504714966,0.8106060606060606,0.851948051948052,0.364,0.7580500485559694,0.8560378786523067,0.8124753542728306,0.8858987479294601,0.7362497206655954,0.8366286172746271,0.8293540518291973,0.9002047459132348,0.6961038961038961,0.7386363636363636,0.364,0.8744323076759446,0.8504887206049713,0.8974556216164475,0.8052791951942442,0.7837235228539576,0.7917832186426437,0.739247311827957,0.8233532934131736,0.7602131438721137,0.09961318190613452,0.7781383285923804,0.8627236272935206,0.7227445997838431,0.7949252605634243,0.6229134003266511,0.716063921421545,0.8465213186991183,0.9064827473322983,0.5663192552356034,0.5577552555605254,0.14638070289074273
densenet121,2,uniform_7_5,uniform,0.075,52.90730206295848,6.552773617906496,youden,1.0864437818527222,0.04750949703156949,0.03896064018165026,0.008548856849919226,0.8787822967666877,,,0.827155176612418,0.7894468951476077,0.6225216927626157,0.40561386942863464,0.7959183673469388,0.8266033254156769,0.404,0.7399555731632148,0.844567396743512,0.7869892313730189,0.8615510626690128,0.6701172300078524,0.7799946939343588,0.8377471739732351,0.9053004085278389,0.6532066508313539,0.6489795918367347,0.404,0.899979791748652,0.8778388604673424,0.9211141659841952,0.853303628652069,0.8082497212931996,0.8198460982121015,0.7706666666666667,0.8652694610778443,0.7744227353463587,0.05661894515605276,0.8239019002044462,0.9000008930390331,0.7376170246160533,0.808319540910432,0.6479816850394835,0.7386456605599006,0.8768204563681156,0.9309408014091614,0.6201250572560096,0.609271087113979,0.12173284777869686
densenet121,3,uniform_7_5,uniform,0.075,64.54836546070874,7.0288348986456795,youden,1.0915277004241943,0.04725526442788145,0.04001629679170373,0.0072389676361777205,0.8671581717558728,,,0.810994795659179,0.7754266805990944,0.5949146638801811,0.38264787197113037,0.7969348659003831,0.797979797979798,0.382,0.7429554194048364,0.8440325486033591,0.7550062462738276,0.8364331792688727,0.6666436222047888,0.7731628667050201,0.8163718586548971,0.8905236001487862,0.6641414141414141,0.5708812260536399,0.382,0.8558566703183331,0.8276260090830772,0.8809364397315493,0.7739032527261859,0.798216276477146,0.7917592878186788,0.7388167388167388,0.7664670658682635,0.8170515097690941,0.04558572384093783,0.7173417756854856,0.8107969092555133,0.782590977339015,0.8481425872824488,0.6632825351673353,0.7593464320513529,0.822391562044864,0.8836811527422681,0.575763002658176,0.5747690599226314,0.14478006077802824
densenet121,4,uniform_7_5,uniform,0.075,61.93889174424112,6.744563006899423,youden,1.226269245147705,0.07221857472534236,0.04778589335533396,0.024432681370008404,0.851597217163255,,,0.7785480084113966,0.7597982079114155,0.5475158446856561,0.36049577593803406,0.806949806949807,0.7405660377358491,0.39,0.7244710256728302,0.8288449653712937,0.7232785131951982,0.8059758354857534,0.6148697082001686,0.7239149520591615,0.8110374743426284,0.8849862209434904,0.5943396226415094,0.583011583011583,0.39,0.8520383744057178,0.8194363493262143,0.8804848119037236,0.8223617341588421,0.7658862876254181,0.7720934684804459,0.7169811320754716,0.7964071856287425,0.7477797513321492,0.08512336931865219,0.7491774901581811,0.8382917965453965,0.7097749038456763,0.7831612653026183,0.603540622966785,0.6981581879583592,0.8270660312935367,0.8903707066504782,0.528312677447561,0.520723608884818,0.14273923008030068
densenet121,5,uniform_7_5,uniform,0.075,78.67102503404021,6.409298155922443,youden,1.318022608757019,0.08464528246101362,0.06197717987957797,0.022668102581435645,0.8867362277831816,,,0.8190867942841681,0.8003094880183924,0.6341409496860907,0.267897367477417,0.8783269961977186,0.7558139534883721,0.266,0.8325933531432916,0.9152675555623196,0.7123660652008392,0.7957014899411483,0.6349551604912709,0.7367026399611536,0.8758181018379374,0.9378805877230073,0.6744186046511628,0.6844106463878327,0.266,0.8588453643334998,0.8311862509439383,0.8840287010348752,0.7770682836367752,0.7357859531772575,0.7663819784941661,0.7141133896260555,0.8862275449101796,0.6465364120781527,0.10484811971784302,0.8471945051249119,0.9182181254580566,0.6054720751440033,0.6860536966452955,0.5532971383494578,0.6414850337989673,0.8725647765605317,0.9322366287835395,0.51790087016453,0.48519807338849696,0.1529589528883259
efficientnet_b0,1,uniform_7_5,uniform,0.075,50.35085530951619,4.490452906794169,youden,1.1736195087432861,0.06710304663113342,0.05395988024805655,0.013143166383076874,0.8758067689885872,,,0.8335438401122142,0.7975108225108225,0.6054112554112554,0.5060086846351624,0.8106060606060606,0.7948051948051948,0.506,0.7580500485559694,0.8560378786523067,0.7509668257239432,0.8340427691149881,0.6756895838994685,0.7803346651515092,0.8190594209757076,0.8939258676737152,0.6467532467532467,0.6363636363636364,0.506,0.8871794599078928,0.8638911785664904,0.9094884387530446,0.8324515978136718,0.8171683389074693,0.8196440156986206,0.7715877437325905,0.8293413173652695,0.8099467140319716,0.07803621542834187,0.7846187929138781,0.8681073856590589,0.7750548254306133,0.8415463013709084,0.6736177032731248,0.7656405181759097,0.8584466284329137,0.9147519244957164,0.6245967352299788,0.6203997584728049,0.135635441121228
efficientnet_b0,2,uniform_7_5,uniform,0.075,47.480652978643775,4.644788341969251,youden,1.1515765190124512,0.05087815282737708,0.05408563279454504,-0.003207479967167963,0.9013912453342383,,,0.8341691600763287,0.8284066120509961,0.6830772213873673,0.40550780296325684,0.8612244897959184,0.8218527315914489,0.404,0.8115086006760862,0.9019418411093831,0.7818897032219031,0.8572192200925169,0.6827359938433367,0.7877872240546504,0.8772145938563614,0.9372405853290459,0.7410926365795725,0.689795918367347,0.404,0.9064783399453313,0.8848790429797598,0.927113224705119,0.8587394799247162,0.8216276477146043,0.8286765722551345,0.7814207650273224,0.8562874251497006,0.8010657193605684,0.05672441287757362,0.8140111646135018,0.8920991350071593,0.765658548566057,0.8332767835858159,0.6716413799123124,0.7622593174396559,0.8744883293048925,0.9282219872428987,0.6396381621228479,0.6326969340226237,0.11867974671538277
efficientnet_b0,3,uniform_7_5,uniform,0.075,49.63985656388104,4.8534657580778005,youden,1.139336347579956,0.09517523514807133,0.08095862969325193,0.014216605454819398,0.8607628004179728,,,0.8068105929573911,0.7836555207244862,0.5735806339254615,0.5096646547317505,0.8084291187739464,0.7651515151515151,0.506,0.7595114106318532,0.8577625035330435,0.7149241055089515,0.8013415320678662,0.6355544569819298,0.7418303658374537,0.8191693067227431,0.8945998121907578,0.6161616161616161,0.6168582375478927,0.506,0.8831963072079643,0.8582973484647047,0.9065344444326268,0.8196532798731567,0.8216276477146043,0.8219786005254146,0.7746478873239436,0.8233532934131736,0.8206039076376554,0.07884522680288705,0.7781383285923804,0.8627236272935206,0.786365687063362,0.8514340245659177,0.6835419013792835,0.775538277826029,0.8563635226202746,0.9126676608486703,0.63091615913957,0.6278992590134352,0.13575928802079096
efficientnet_b0,4,uniform_7_5,uniform,0.075,45.08187239058316,4.929072616207931,youden,1.0204051733016968,0.08396566231594603,0.08872095017119871,-0.004755287855252685,0.8622878269104683,,,0.7998604602109665,0.7915513222116995,0.5854247104247104,0.620977520942688,0.7104247104247104,0.875,0.62,0.6510610371258958,0.7648994528574351,0.839702812679846,0.9049473671642101,0.7179185028389561,0.8277699231320345,0.7938319076677184,0.8653719225886034,0.5566037735849056,0.6563706563706564,0.62,0.8884238627540656,0.8647837983003798,0.9100871081992321,0.8220915362008796,0.830546265328874,0.8138607332404463,0.7668711656441718,0.7485029940119761,0.8792184724689165,0.09066939548305841,0.6983933107142306,0.7941449828430351,0.8494050365008617,0.9049761061043333,0.7369577361120714,0.8299490105491687,0.8235650951015894,0.8826011453548296,0.634368441561619,0.6338972128242307,0.13543546412735874
efficientnet_b0,5,uniform_7_5,uniform,0.075,44.18466329202056,4.821159040555358,youden,1.102082371711731,0.046456648872743256,0.034386247471727506,0.01207040140101575,0.867724820939075,,,0.8020068943943449,0.7664028649747989,0.5639667521443099,0.31295591592788696,0.8593155893536122,0.7046511627906977,0.3,0.8240571390841311,0.9087837444072143,0.6470439404749938,0.7363226267598715,0.5823413016466444,0.68413303604102,0.8598385333759591,0.9280300589229508,0.6488372093023256,0.5741444866920152,0.3,0.9019102115484839,0.8807492475085352,0.9216152508482147,0.8545035535512826,0.7670011148272018,0.7955111092202806,0.743558282208589,0.907185628742515,0.6838365896980462,0.0674789481720531,0.8708464492034451,0.9360641287572018,0.6436490504561592,0.72208174642837,0.5850563626288268,0.673210709011068,0.895891534623391,0.9488089120133913,0.5729438143825382,0.5424664488086551,0.12468351218794999
swin_t,1,uniform_10,uniform,0.1,54.41823688335717,5.813395110476348,youden,0.9768495559692383,0.05357852409405774,0.05482281657231422,-0.001244292478256477,0.8717827626918536,,,0.8337399830067082,0.770508658008658,0.6024891774891774,0.4003639817237854,0.7765151515151515,0.825974025974026,0.4,0.7214044850161173,0.8253015577504761,0.7815395017374986,0.8601554028800711,0.6952188809983324,0.8010752934493197,0.8023094441350516,0.8783523723788897,0.6,0.6401515151515151,0.4,0.8918699014050052,0.8665642516033651,0.9148563884664064,0.8517563651613996,0.8283166109253066,0.8157379734314675,0.7687687687687688,0.7664670658682635,0.8650088809946714,0.05350666920942075,0.7173417756854856,0.8107969092555133,0.8339742387691815,0.8921469627756333,0.722071727953196,0.8151871709574351,0.8307234704612299,0.8893217543453021,0.6322531151963673,0.6322459041706379,0.12111052141425149
swin_t,2,uniform_10,uniform,0.1,69.84854790940881,5.559433766951163,youden,1.1360094547271729,0.047585367432071105,0.04789296841086658,-0.0003076009787954734,0.8884483009355761,,,0.7959724393149664,0.7979446410393136,0.6629696058946144,0.40669676661491394,0.8244897959183674,0.838479809976247,0.406,0.7709622078915492,0.8699745879315313,0.7997814880097114,0.8723365419820877,0.6919620836062327,0.79879700027534,0.8565305667502182,0.9202935839948622,0.7125890736342042,0.6775510204081633,0.406,0.9136469512130269,0.8930131300454155,0.932580088490869,0.849488223839095,0.8450390189520625,0.849153380627732,0.806136680613668,0.8652694610778443,0.8330373001776199,0.05714708099446966,0.8239019002044462,0.9000008930390331,0.7996137768150924,0.8629170291353909,0.7082933817367987,0.7968607428219493,0.8846069642077038,0.9354253678886154,0.6824844039865802,0.678075418597746,0.11227387656022757
swin_t,3,uniform_10,uniform,0.1,52.602490866556764,5.599045005937417,youden,1.1735749244689941,0.059722949176618495,0.05494635786912212,0.004776591307496372,0.8756627578466659,,,0.8097269488772959,0.7682427725531173,0.6061476837338906,0.34711551666259766,0.7854406130268199,0.8207070707070707,0.294,0.7803720013732789,0.8747555845496559,0.7282310912892842,0.8130931047710437,0.6524631973405155,0.7571743330440532,0.8349289564652831,0.9071501926772432,0.6767676767676767,0.632183908045977,0.294,0.9183480286319015,0.8973089788451516,0.9370941066357517,0.8832072079163102,0.8372352285395763,0.841109964795099,0.7966573816155988,0.8562874251497006,0.8259325044404974,0.03333571807812554,0.8140111646135018,0.8920991350071593,0.7920363296203593,0.8563625058442423,0.6980977017706376,0.7876663578392684,0.8778591020112143,0.9302042639650347,0.6665420276984442,0.6620631996160338,0.1046696184023894
swin_t,4,uniform_10,uniform,0.1,54.30349208600819,5.800026579863495,youden,1.2821948528289795,0.11835435733722734,0.10628769812371862,0.012066659213508718,0.8672233554309027,,,0.8166225597047979,0.7928443942594886,0.601761127704524,0.5599277019500732,0.806949806949807,0.7948113207547169,0.556,0.7535364147862602,0.8531869381659306,0.753193599715443,0.8322576324348553,0.6506096324426922,0.7573722760436467,0.8332358654142479,0.9025640867055207,0.5518867924528301,0.6061776061776062,0.556,0.8979483306920794,0.8729785101200795,0.921380329926293,0.8702551677949518,0.835005574136009,0.8362892332564003,0.7915492957746478,0.8413173652694611,0.8312611012433393,0.10762196759316436,0.7976334881970011,0.8788200434762117,0.7977175940277765,0.8612802412380465,0.7002441923973874,0.790493816986144,0.8690536290341669,0.9228672650946192,0.6589578035928255,0.6558068145874276,0.12823295815209448
swin_t,5,uniform_10,uniform,0.1,54.91089867800474,5.288357529416681,youden,1.268108606338501,0.11917165549899335,0.09885100903148088,0.02032064646751247,0.8843664338137767,,,0.8167937946708712,0.7964718365903263,0.6019099831992218,0.7071897983551025,0.7414448669201521,0.8604651162790697,0.706,0.6840864375980431,0.793271977682555,0.8240687017913655,0.8918025079612427,0.7077661003775484,0.8153792420992444,0.8073782087279177,0.8773797327991613,0.6674418604651162,0.6425855513307985,0.706,0.9119771114963678,0.891656252326608,0.9307931206858042,0.8690771318428919,0.8416945373467113,0.8294396996415694,0.786144578313253,0.781437125748503,0.8774422735346359,0.0925793138352392,0.7332177545668472,0.8245868277744486,0.8474700560932933,0.9033787005610563,0.7429942181870095,0.833515569133658,0.8408585737762291,0.8977079932530183,0.6605183090604273,0.6604881013306039,0.1279870117011935
convnext_tiny,1,uniform_10,uniform,0.1,43.32752204686403,4.558664887108737,youden,1.241924524307251,0.07775006081782661,0.06809410591751842,0.009655954900308183,0.9047914207005117,,,0.8772353696934813,0.808495670995671,0.6462121212121212,0.2083897739648819,0.8825757575757576,0.7636363636363637,0.20800000000000002,0.837481157699347,0.9188053155947455,0.7179623259505391,0.8052040211797862,0.6668006615361253,0.7674133240707081,0.8673443479073405,0.934267849170899,0.7246753246753247,0.7083333333333334,0.20800000000000002,0.9025164590889269,0.8803371055402517,0.9231960147201158,0.8663982938904813,0.7959866220735786,0.8125126301570926,0.7620286085825748,0.8772455089820359,0.7477797513321492,0.041560182972928496,0.8371726875590711,0.9104511785379905,0.7097749038456763,0.7831612653026183,0.6272797961327704,0.7174662193054833,0.8815344234384981,0.9355628864921387,0.6045878068826819,0.5888134905426428,0.11564872442183181
convnext_tiny,2,uniform_10,uniform,0.1,39.329209607094526,4.79434929927811,youden,0.8183547258377075,0.06368127875813134,0.05079725346676223,0.012884025291369117,0.8792476610596732,,,0.8021536161788038,0.7848805080226866,0.6297154491250182,0.41734257340431213,0.8244897959183674,0.8052256532066508,0.42,0.7665068685433845,0.8663714327090063,0.7666467786501554,0.844167212429409,0.6561332199869709,0.7648640322789351,0.8492415827910339,0.91549797113185,0.6817102137767221,0.6285714285714286,0.42,0.9143701938928538,0.8945234309356421,0.931979424809351,0.8728022657871992,0.8171683389074693,0.8251241743865732,0.7771739130434783,0.8562874251497006,0.7939609236234458,0.07287333648207461,0.8140111646135018,0.8920991350071593,0.7581598224453389,0.8266426948021245,0.6644615359315738,0.75527914370106,0.8734908258102205,0.9276347661226243,0.6321076740182642,0.6243948771370795,0.11630157274643287
convnext_tiny,3,uniform_10,uniform,0.1,45.55761934258044,4.783553841627306,youden,1.1586644649505615,0.08789151397787455,0.08925069512479017,-0.0013591811469156195,0.9034695615155386,,,0.852681595031978,0.8275426680599094,0.671455938697318,0.5334646105766296,0.8659003831417624,0.8055555555555556,0.53,0.8184635716815682,0.9047858635073306,0.7630839816175883,0.843389426359117,0.6929413522559676,0.7939284557382977,0.8651820960286858,0.9301632575992156,0.7575757575757576,0.6781609195402298,0.53,0.9005700854064518,0.8777242584103551,0.9216518118292722,0.8723084889061344,0.7770345596432553,0.8022861913827762,0.7506234413965087,0.9011976047904192,0.7033747779751333,0.1812722861534244,0.86404669450028,0.9310088889860717,0.6637582895064875,0.7408413317295364,0.5978931545022323,0.6866095106384089,0.8936655510156308,0.9464604872800603,0.5850920035638332,0.5589645254074784,0.16730375785840038
convnext_tiny,4,uniform_10,uniform,0.1,39.91915096528828,4.8567781306337565,youden,1.0404654741287231,0.08099737649955303,0.08028052726523245,0.0007168492343205823,0.8574888905077583,,,0.792845100229211,0.7756793181321484,0.5606013695636337,0.43055275082588196,0.8223938223938224,0.7382075471698113,0.43,0.770300571764776,0.8669379687741833,0.6936127886156793,0.7794421211345466,0.6029296910447711,0.7089764479051135,0.8328082149649091,0.9046414531919714,0.6179245283018868,0.5752895752895753,0.43,0.8973846268386849,0.8744763138022357,0.9186366609587219,0.8460899509999366,0.8216276477146043,0.8292854787760181,0.782016348773842,0.8592814371257484,0.7992895204262878,0.06733337032256717,0.8173024583570352,0.8947388165562633,0.7637823727320736,0.8316197699600176,0.6706293185295467,0.7611185791212013,0.8762317894297856,0.9296867755151019,0.640503954677234,0.6331269587267828,0.12549895069158365
convnext_tiny,5,uniform_10,uniform,0.1,38.09922030940652,4.616078260121867,youden,1.1418838500976562,0.06315169638778051,0.056578311886407245,0.006573384501373264,0.8635776814926165,,,0.7817332823598031,0.7624900521708373,0.580466884782032,0.3570115864276886,0.8479087452471483,0.7325581395348837,0.368,0.7945130410946849,0.8857465184913973,0.6904755183372786,0.7760259523648854,0.6073530895565444,0.711212956510304,0.8474362384870204,0.9163121093040416,0.6418604651162791,0.623574144486692,0.368,0.916465470479999,0.8944372799693685,0.9362699556482061,0.8844406478641584,0.8060200668896321,0.8247678710075408,0.7751937984496124,0.8982035928143712,0.7513321492007105,0.08751324175077273,0.8606600762676565,0.9284674970487435,0.7134765047290659,0.7865264616954946,0.6360458236830835,0.7251250658342322,0.8975854562980867,0.9479295809801869,0.6281249529222661,0.6101539122485375,0.11631937158653574
deit_tiny_distilled_patch16_224,1,uniform_10,uniform,0.1,41.32716687582433,4.514288728435834,youden,1.1218856573104858,0.07888561174939336,0.07364080159800078,0.0052448101513925816,0.8623179850452578,,,0.8188216428966595,0.7768398268398269,0.5622294372294373,0.48795849084854126,0.821969696969697,0.7402597402597403,0.486,0.7703864997283864,0.8661595221064157,0.6934166755482589,0.7833649008416859,0.6302583679251799,0.7353376094530574,0.81622928358569,0.8940927968330419,0.6207792207792208,0.5909090909090909,0.486,0.9090203252464873,0.8874235543123344,0.9292505131832249,0.8717099325706147,0.8082497212931996,0.8216728177747524,0.7724867724867724,0.874251497005988,0.7690941385435168,0.10073273995249567,0.8338455681417123,0.9078482986988025,0.7320334324837422,0.8033031686075323,0.6454731763627406,0.7356970269324226,0.8823599821359769,0.9355311328913618,0.6231157943124703,0.6106259905712758,0.12830297286277334
deit_tiny_distilled_patch16_224,2,uniform_10,uniform,0.1,43.75161272473633,4.314199350774288,youden,1.1837738752365112,0.06696184670871444,0.057084050423860014,0.009877796284854426,0.8857530660720345,,,0.8033898963760984,0.8095205778273304,0.6587231567211207,0.2851642370223999,0.8938775510204081,0.7648456057007126,0.28800000000000003,0.843719374763669,0.926106989868667,0.7238633130238061,0.8067764862153064,0.6356831747993799,0.7404615170329474,0.8897444493389817,0.9485490221860411,0.7505938242280286,0.5959183673469388,0.28800000000000003,0.906191170057753,0.8843500388211145,0.9263950340881292,0.8609690120820943,0.7658862876254181,0.7903606641069548,0.7381546134663342,0.8862275449101796,0.69449378330373,0.07259899760111586,0.8471945051249119,0.9182181254580566,0.6546078148706354,0.7323242058637693,0.5870014860911246,0.6762699651263073,0.8804473479294463,0.9365544639616529,0.5620094716908175,0.5369127516778525,0.12262813071292912
deit_tiny_distilled_patch16_224,3,uniform_10,uniform,0.1,38.93848078511655,4.813879945315421,youden,0.9644082188606262,0.03882479424981041,0.03659691113292536,0.00222788311688505,0.8686965439839003,,,0.7929244245109113,0.7753831417624522,0.5940438871473355,0.3477155268192291,0.8314176245210728,0.7626262626262627,0.394,0.7429554194048364,0.8440325486033591,0.7523184890842045,0.8341095432233568,0.6641328113505636,0.7707443766256729,0.8158847035256157,0.8902206926955222,0.6717171717171717,0.6130268199233716,0.394,0.9007562140372897,0.8772981567947586,0.9215284351368311,0.8641853425684614,0.8138238573021181,0.8194153433807341,0.7709190672153635,0.8413173652694611,0.7975133214920072,0.046593872986011274,0.7976334881970011,0.8788200434762117,0.7619071995737927,0.8299617440073843,0.663971664323705,0.755612516184903,0.8641819396827835,0.9199098920264304,0.6221037139879994,0.6159521911124899,0.11763087321903395
deit_tiny_distilled_patch16_224,4,uniform_10,uniform,0.1,44.77514869533479,4.380191243253648,youden,1.1672677993774414,0.10876747323295556,0.1122185228553384,-0.0034510496223828374,0.8700280469148393,,,0.7949385149040268,0.7910277190937568,0.5951227507831282,0.543330729007721,0.8262548262548263,0.7688679245283019,0.54,0.7745109279238597,0.8703559523480457,0.7257614789353859,0.8081760521296828,0.6312024345590361,0.7370203261045005,0.8410821247688961,0.9101358295503151,0.6297169811320755,0.637065637065637,0.54,0.8944012507843992,0.870838296763489,0.9160646291785878,0.8472153162393193,0.7803790412486065,0.79703470501271,0.7451487710219923,0.8622754491017964,0.7317939609236235,0.1404970493852893,0.820599320372823,0.8973727882848532,0.6931561162411672,0.767979210889195,0.609524408935652,0.7004290703617287,0.8683083466296199,0.9255259845260917,0.5745126845860536,0.558369925698962,0.15276292300392968
deit_tiny_distilled_patch16_224,5,uniform_10,uniform,0.1,40.929021103307605,4.462296025206645,youden,0.9252474904060364,0.05580757102494976,0.05114684742573021,0.0046607235992195475,0.8501901140684411,,,0.7853999609107278,0.7532407816783093,0.5691661508533027,0.385222464799881,0.7110266159695817,0.858139534883721,0.384,0.6521724301759115,0.7650534773462427,0.8190036917398777,0.8876333792080198,0.6924802561655539,0.8034453817798092,0.790505496195398,0.862700372260593,0.5069767441860464,0.6425855513307985,0.384,0.8972676316993013,0.8731468235819657,0.9194701183778091,0.8514108353899061,0.830546265328874,0.8278655832207698,0.7822349570200573,0.8173652694610778,0.8383658969804618,0.06875042031740264,0.771674837773032,0.8573225709919573,0.8053098254178614,0.867819799312709,0.7022156202363397,0.7936652413401121,0.8554250004732105,0.9113178427345462,0.6455634893810971,0.6439676828026343,0.1196547917094893
densenet121,1,uniform_10,uniform,0.1,62.71878946013749,6.841936986479494,youden,1.1228526830673218,0.0677127394314356,0.04647607049791398,0.02123666893352162,0.86956906729634,,,0.8321286279885001,0.7861471861471861,0.606060606060606,0.40587612986564636,0.7878787878787878,0.8181818181818181,0.392,0.7416990457963359,0.8424426319909726,0.767601747494068,0.8483277262919338,0.6869359739145957,0.7920155516935241,0.8119160181190737,0.8871791214074691,0.625974025974026,0.6174242424242424,0.392,0.911386817838568,0.8893345635549506,0.9307336924729583,0.8664847066337539,0.8071348940914158,0.8220025313493794,0.7726675427069645,0.8802395209580839,0.7637655417406749,0.09504333115624077,0.8405064084355176,0.9130472596605623,0.7264576001281451,0.7982789757384132,0.64223254174565,0.7321808711128643,0.8859119839189599,0.9385037575284332,0.6233814084105207,0.609490639965172,0.11993850827310117
